transaction_id,date,month,product,category,unit_price_rwf,quantity,line_total_rwf,region,client_name,client_type
TXN-02971,2025-10-17,2025-10,Prenatal Vitamins,Maternal & Child Health,2800,14,39200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-02972,2025-10-17,2025-10,Metformin 500mg,Diabetes Care,1300,27,35100,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-02973,2025-10-18,2025-10,Metronidazole 400mg,Antibiotics,900,83,74700,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-02974,2025-10-18,2025-10,Hydrocortisone Cream 15g,Dermatology,2300,30,69000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-02975,2025-10-18,2025-10,Amlodipine 5mg,Antihypertensives,1700,41,69700,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-02976,2025-10-18,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,22,70400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-02977,2025-10-18,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,46,69000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-02978,2025-10-18,2025-10,Ibuprofen 400mg,Analgesics & Pain Relief,700,105,73500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-02979,2025-10-19,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,14,63000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-02980,2025-10-19,2025-10,Metformin 500mg,Diabetes Care,1300,45,58500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-02981,2025-10-19,2025-10,Ciprofloxacin 500mg,Antibiotics,1600,36,57600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-02982,2025-10-19,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,15,67500,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-02983,2025-10-19,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,17,54400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-02984,2025-10-19,2025-10,Losartan 50mg,Antihypertensives,2100,27,56700,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-02985,2025-10-19,2025-10,Amlodipine 5mg,Antihypertensives,1700,35,59500,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-02986,2025-10-19,2025-10,Ibuprofen 400mg,Analgesics & Pain Relief,700,80,56000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-02987,2025-10-20,2025-10,Hydrocortisone Cream 15g,Dermatology,2300,12,27600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-02988,2025-10-20,2025-10,Metformin 500mg,Diabetes Care,1300,23,29900,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-02989,2025-10-20,2025-10,Disposable Syringes (box of 50),Medical Supplies,6200,4,24800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-02990,2025-10-20,2025-10,Amlodipine 5mg,Antihypertensives,1700,20,34000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-02991,2025-10-20,2025-10,Antihistamine Tablets,Cold & Flu,800,39,31200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-02992,2025-10-20,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,21,31500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-02993,2025-10-20,2025-10,Cough Syrup 100ml,Cold & Flu,1400,20,28000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-02994,2025-10-20,2025-10,Disposable Syringes (box of 50),Medical Supplies,6200,7,43400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-02995,2025-10-20,2025-10,Metformin 500mg,Diabetes Care,1300,27,35100,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-02996,2025-10-20,2025-10,Amoxicillin 500mg,Antibiotics,1200,25,30000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-02997,2025-10-20,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,61,30500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-02998,2025-10-20,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,13,41600,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-02999,2025-10-20,2025-10,Amlodipine 5mg,Antihypertensives,1700,17,28900,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03000,2025-10-20,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,64,32000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03001,2025-10-21,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,89,44500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03002,2025-10-21,2025-10,Losartan 50mg,Antihypertensives,2100,20,42000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03003,2025-10-21,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,14,44800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03004,2025-10-21,2025-10,Antihistamine Tablets,Cold & Flu,800,56,44800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03005,2025-10-21,2025-10,Vitamin C 1000mg,Vitamins & Supplements,1900,25,47500,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03006,2025-10-21,2025-10,Hydrocortisone Cream 15g,Dermatology,2300,20,46000,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03007,2025-10-21,2025-10,Amodiaquine + Artesunate 25mg,Antimalarials,1800,26,46800,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03008,2025-10-21,2025-10,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,43,47300,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03009,2025-10-21,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,9,40500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03010,2025-10-21,2025-10,Amlodipine 5mg,Antihypertensives,1700,29,49300,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03011,2025-10-22,2025-10,Prenatal Vitamins,Maternal & Child Health,2800,11,30800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03012,2025-10-22,2025-10,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,32,35200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03013,2025-10-22,2025-10,Vitamin C 1000mg,Vitamins & Supplements,1900,21,39900,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03014,2025-10-22,2025-10,Antihistamine Tablets,Cold & Flu,800,48,38400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03015,2025-10-22,2025-10,Coartem 20/120mg,Antimalarials,2200,14,30800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03016,2025-10-22,2025-10,Oral Rehydration Salts,Maternal & Child Health,600,62,37200,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03017,2025-10-22,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,12,38400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03018,2025-10-22,2025-10,Vitamin C 1000mg,Vitamins & Supplements,1900,18,34200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03019,2025-10-22,2025-10,Coartem 20/120mg,Antimalarials,2200,18,39600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03020,2025-10-22,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,13,32500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03021,2025-10-23,2025-10,Metformin 500mg,Diabetes Care,1300,27,35100,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03022,2025-10-23,2025-10,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,36,39600,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03023,2025-10-23,2025-10,Losartan 50mg,Antihypertensives,2100,16,33600,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03024,2025-10-23,2025-10,Amoxicillin 500mg,Antibiotics,1200,30,36000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03025,2025-10-23,2025-10,Ciprofloxacin 500mg,Antibiotics,1600,23,36800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03026,2025-10-23,2025-10,Digital Thermometer,Medical Supplies,5800,6,34800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03027,2025-10-23,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,11,35200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03028,2025-10-23,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,16,40000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-03029,2025-10-23,2025-10,Losartan 50mg,Antihypertensives,2100,16,33600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-03030,2025-10-23,2025-10,Digital Thermometer,Medical Supplies,5800,7,40600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03031,2025-10-23,2025-10,Prenatal Vitamins,Maternal & Child Health,2800,16,44800,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03032,2025-10-23,2025-10,Metformin 500mg,Diabetes Care,1300,26,33800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03033,2025-10-23,2025-10,Ciprofloxacin 500mg,Antibiotics,1600,20,32000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03034,2025-10-24,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,17,42500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03035,2025-10-24,2025-10,Metformin 500mg,Diabetes Care,1300,35,45500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03036,2025-10-24,2025-10,Insulin Glargine Pen,Diabetes Care,9500,3,28500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03037,2025-10-24,2025-10,Vitamin C 1000mg,Vitamins & Supplements,1900,26,49400,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03038,2025-10-24,2025-10,Insulin Glargine Pen,Diabetes Care,9500,6,57000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03039,2025-10-24,2025-10,Amoxicillin 500mg,Antibiotics,1200,40,48000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03040,2025-10-24,2025-10,Amoxicillin 500mg,Antibiotics,1200,37,44400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03041,2025-10-24,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,89,44500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03042,2025-10-25,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,24,60000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03043,2025-10-25,2025-10,Cough Syrup 100ml,Cold & Flu,1400,39,54600,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03044,2025-10-25,2025-10,Amodiaquine + Artesunate 25mg,Antimalarials,1800,33,59400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03045,2025-10-25,2025-10,Metronidazole 400mg,Antibiotics,900,63,56700,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03046,2025-10-25,2025-10,Ibuprofen 400mg,Analgesics & Pain Relief,700,80,56000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03047,2025-10-25,2025-10,Amoxicillin 500mg,Antibiotics,1200,46,55200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03048,2025-10-25,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,20,64000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03049,2025-10-25,2025-10,Amoxicillin 500mg,Antibiotics,1200,47,56400,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-03050,2025-10-26,2025-10,Ciprofloxacin 500mg,Antibiotics,1600,39,62400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03051,2025-10-26,2025-10,Metformin 500mg,Diabetes Care,1300,53,68900,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03052,2025-10-26,2025-10,Insulin Glargine Pen,Diabetes Care,9500,8,76000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03053,2025-10-26,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,28,70000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03054,2025-10-26,2025-10,Amodiaquine + Artesunate 25mg,Antimalarials,1800,36,64800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03055,2025-10-26,2025-10,Hydrocortisone Cream 15g,Dermatology,2300,30,69000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03056,2025-10-26,2025-10,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,62,68200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03057,2025-10-27,2025-10,Coartem 20/120mg,Antimalarials,2200,24,52800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03058,2025-10-27,2025-10,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,41,45100,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03059,2025-10-27,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,34,51000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03060,2025-10-27,2025-10,Amlodipine 5mg,Antihypertensives,1700,26,44200,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03061,2025-10-27,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,18,45000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03062,2025-10-27,2025-10,Amlodipine 5mg,Antihypertensives,1700,26,44200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03063,2025-10-27,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,94,47000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03064,2025-10-27,2025-10,Amlodipine 5mg,Antihypertensives,1700,28,47600,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03065,2025-10-28,2025-10,Insulin Glargine Pen,Diabetes Care,9500,6,57000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03066,2025-10-28,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,17,54400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03067,2025-10-28,2025-10,Ciprofloxacin 500mg,Antibiotics,1600,29,46400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03068,2025-10-28,2025-10,Amoxicillin 500mg,Antibiotics,1200,38,45600,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03069,2025-10-28,2025-10,Paracetamol 500mg,Analgesics & Pain Relief,500,93,46500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03070,2025-10-28,2025-10,Amlodipine 5mg,Antihypertensives,1700,28,47600,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03071,2025-10-28,2025-10,Cough Syrup 100ml,Cold & Flu,1400,35,49000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03072,2025-10-28,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,32,48000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-03073,2025-10-29,2025-10,Losartan 50mg,Antihypertensives,2100,22,46200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03074,2025-10-29,2025-10,Oral Rehydration Salts,Maternal & Child Health,600,85,51000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03075,2025-10-29,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,10,45000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03076,2025-10-29,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,14,63000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03077,2025-10-29,2025-10,Insulin Glargine Pen,Diabetes Care,9500,7,66500,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03078,2025-10-29,2025-10,Hydrocortisone Cream 15g,Dermatology,2300,24,55200,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03079,2025-10-29,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,17,54400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03080,2025-10-29,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,35,52500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03081,2025-10-30,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,13,58500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-03082,2025-10-30,2025-10,Oral Rehydration Salts,Maternal & Child Health,600,100,60000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03083,2025-10-30,2025-10,Cough Syrup 100ml,Cold & Flu,1400,40,56000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03084,2025-10-30,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,38,57000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-03085,2025-10-30,2025-10,Amoxicillin 500mg,Antibiotics,1200,51,61200,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-03086,2025-10-30,2025-10,Losartan 50mg,Antihypertensives,2100,26,54600,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-03087,2025-10-30,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,16,72000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03088,2025-10-30,2025-10,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,24,60000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03089,2025-10-31,2025-10,Amodiaquine + Artesunate 25mg,Antimalarials,1800,34,61200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03090,2025-10-31,2025-10,Surgical Gloves (box of 100),Medical Supplies,4500,15,67500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-03091,2025-10-31,2025-10,Metronidazole 400mg,Antibiotics,900,72,64800,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03092,2025-10-31,2025-10,Quinine Sulphate 300mg,Antimalarials,1500,44,66000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03093,2025-10-31,2025-10,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,20,64000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03094,2025-10-31,2025-10,Digital Thermometer,Medical Supplies,5800,12,69600,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03095,2025-10-31,2025-10,Metformin 500mg,Diabetes Care,1300,51,66300,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-03096,2025-11-01,2025-11,Quinine Sulphate 300mg,Antimalarials,1500,36,54000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-03097,2025-11-01,2025-11,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,23,57500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03098,2025-11-01,2025-11,Losartan 50mg,Antihypertensives,2100,25,52500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-03099,2025-11-01,2025-11,Amodiaquine + Artesunate 25mg,Antimalarials,1800,28,50400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-03100,2025-11-01,2025-11,Amodiaquine + Artesunate 25mg,Antimalarials,1800,26,46800,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-03101,2025-11-01,2025-11,Insulin Glargine Pen,Diabetes Care,9500,6,57000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03102,2025-11-01,2025-11,Amlodipine 5mg,Antihypertensives,1700,32,54400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-03103,2025-11-01,2025-11,Antihistamine Tablets,Cold & Flu,800,64,51200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
